city,date,temperature_c_era5,humidity_pct_era5,rainfall_mm_era5,wind_speed_ms_era5,temperature_c_merra2,humidity_pct_merra2,rainfall_mm_merra2,wind_speed_ms_merra2
Agartala,2025-11-25,21.2,78,0.0,1.38,19.81,78.98,0.0,1.54
Agartala,2025-11-26,21.3,71,0.0,1.48,19.8,76.6,0.0,1.79
Agartala,2025-11-27,21.9,70,0.0,1.56,20.38,78.69,0.0,1.94
Agartala,2025-11-28,21.5,70,0.0,1.11,20.44,80.4,0.0,1.5
Agartala,2025-11-29,21.0,68,0.0,1.28,20.25,68.48,0.0,0.8
Agartala,2025-11-30,21.2,76,0.0,1.46,20.35,67.88,0.0,1.01
Agartala,2025-12-01,21.7,75,0.0,1.4,19.73,84.19,0.0,1.4
Agartala,2025-12-02,20.3,74,0.0,1.58,19.68,82.27,0.0,1.69
Agartala,2025-12-03,19.5,76,0.0,1.37,18.32,81.88,0.0,2.01
Agartala,2025-12-04,19.6,79,0.0,1.66,18.55,81.61,0.0,1.92
Agartala,2025-12-05,19.9,80,0.0,1.55,18.94,79.26,0.0,1.71
Agartala,2025-12-06,19.1,76,0.0,1.36,18.19,74.46,0.0,1.81
Agartala,2025-12-07,19.2,74,0.0,1.26,18.07,72.72,0.0,1.3
Agartala,2025-12-08,19.9,74,0.0,1.18,18.24,71.12,0.0,1.34
Agartala,2025-12-09,19.9,75,0.0,1.41,18.95,66.37,0.0,1.31
Agartala,2025-12-10,19.9,73,0.0,1.54,19.33,68.84,0.0,1.45
Agartala,2025-12-11,19.9,71,0.0,1.25,18.76,73.33,0.0,1.27
Agartala,2025-12-12,20.4,68,0.0,1.17,19.33,71.91,0.0,1.35
Agartala,2025-12-13,21.3,67,0.0,1.33,19.29,75.01,0.0,2.11
Agartala,2025-12-14,21.5,66,0.0,1.66,19.52,75.08,0.0,1.9
Agartala,2025-12-15,20.9,66,0.0,1.2,19.76,73.55,0.01,1.34
Agartala,2025-12-16,20.6,67,0.0,1.28,20.0,69.72,0.01,1.19
Agartala,2025-12-17,21.1,70,0.0,1.69,18.97,73.65,0.0,1.82
Agartala,2025-12-18,20.9,69,0.0,1.04,19.77,74.83,0.0,1.77
Agartala,2025-12-19,21.4,64,0.0,1.24,19.84,75.26,0.0,1.24
Agartala,2025-12-20,21.7,63,0.0,1.65,19.33,74.92,0.0,1.44
Agartala,2025-12-21,20.7,69,0.0,1.34,18.91,75.85,0.0,1.48
Agartala,2025-12-22,20.6,67,0.0,1.23,18.71,75.76,0.0,1.46
Agartala,2025-12-23,19.9,71,0.0,1.44,18.29,78.01,0.0,1.87
Agartala,2025-12-24,19.2,73,0.0,1.54,17.31,82.32,0.0,1.86
Agartala,2025-12-25,17.7,76,0.0,1.38,16.49,78.23,0.0,1.42
Agartala,2025-12-26,17.6,76,0.0,1.18,16.57,74.55,0.0,1.44
Agartala,2025-12-27,18.2,73,0.0,1.25,16.81,74.14,0.0,1.2
Agartala,2025-12-28,17.8,79,0.0,1.46,16.39,78.66,0.0,1.59
Agartala,2025-12-29,16.7,81,0.0,1.58,15.15,82.55,0.0,1.95
Agartala,2025-12-30,15.2,82,0.0,1.54,14.07,86.42,0.22,2.16
Agartala,2025-12-31,15.5,78,0.0,1.24,14.22,81.78,0.01,1.86
Agartala,2026-01-01,16.1,82,0.0,0.93,16.21,78.35,0.0,1.52
Agartala,2026-01-02,16.3,79,0.0,1.07,15.91,82.68,0.0,1.81
Agartala,2026-01-03,16.7,74,0.0,1.13,15.78,78.68,0.0,1.58
Agartala,2026-01-04,16.0,75,0.0,1.61,15.25,79.26,0.0,2.09
Agartala,2026-01-05,14.7,83,0.0,1.7,14.41,79.18,0.0,2.17
Agartala,2026-01-06,15.1,81,0.0,1.56,14.07,78.54,0.0,2.18
Agartala,2026-01-07,15.6,78,0.0,1.41,14.99,75.9,0.0,2.13
Agartala,2026-01-08,17.4,78,0.0,1.64,15.6,70.55,0.0,1.96
Agartala,2026-01-09,19.4,70,0.0,1.32,16.97,68.77,0.0,1.57
Agartala,2026-01-10,20.0,71,0.0,1.47,17.21,73.24,0.0,1.43
Agartala,2026-01-11,19.6,75,0.0,1.49,17.8,76.42,0.0,1.76
Agartala,2026-01-12,19.7,71,0.0,1.73,17.81,77.26,0.0,2.07
Agartala,2026-01-13,19.9,70,0.0,1.34,18.1,77.24,0.0,2.25
Agartala,2026-01-14,20.3,69,0.0,1.49,18.06,74.21,0.0,2.02
Agartala,2026-01-15,20.2,66,0.0,1.48,18.42,73.03,0.0,2.06
Agartala,2026-01-16,20.1,66,0.0,1.27,18.04,74.13,0.0,2.09
Agartala,2026-01-17,20.8,67,0.0,1.41,18.24,75.14,0.0,2.04
Agartala,2026-01-18,20.8,61,0.0,0.95,19.02,68.58,0.0,1.73
Agartala,2026-01-19,20.7,64,0.0,1.16,19.1,69.37,0.0,1.92
Agartala,2026-01-20,20.4,68,0.0,1.33,19.36,67.43,0.0,1.95
Agartala,2026-01-21,20.3,65,0.0,1.52,18.86,65.13,0.0,2.31
Agartala,2026-01-22,19.6,62,0.0,1.5,18.27,63.83,0.0,2.03
Agartala,2026-01-23,20.1,61,0.0,1.18,18.76,60.88,0.0,1.75
Agartala,2026-01-24,20.1,57,0.0,1.04,18.79,62.02,0.0,1.85
Agartala,2026-01-25,20.0,55,0.0,1.07,18.15,66.21,0.0,2.05
Agartala,2026-01-26,20.0,65,0.0,1.58,18.88,64.18,0.0,2.48
Agartala,2026-01-27,20.1,65,0.0,1.23,19.48,59.66,0.0,1.66
Agartala,2026-01-28,21.1,63,0.0,1.14,19.58,60.15,0.0,1.96
Agartala,2026-01-29,21.5,64,0.0,1.34,20.31,62.7,0.0,1.78
Agartala,2026-01-30,20.1,67,0.0,1.34,19.4,67.43,0.0,2.49
Agartala,2026-01-31,20.0,65,0.0,1.54,19.09,63.38,0.0,2.13
Agartala,2026-02-01,19.9,66,0.0,1.45,19.27,65.2,0.0,1.69
Agartala,2026-02-02,20.4,66,0.0,1.54,20.36,61.18,0.0,1.69
Agartala,2026-02-03,22.4,61,0.0,1.39,20.88,55.05,0.0,1.98
Agartala,2026-02-04,21.7,62,0.0,1.55,20.69,57.69,0.0,2.09
Agartala,2026-02-05,20.1,61,0.0,1.57,19.74,55.27,0.0,2.53
Agartala,2026-02-06,19.2,61,0.0,1.39,18.2,50.98,0.0,2.53
Agartala,2026-02-07,19.2,62,0.0,1.17,17.43,57.55,0.0,2.52
Agartala,2026-02-08,19.5,63,0.0,1.26,18.34,58.89,0.0,2.34
Agartala,2026-02-09,20.3,59,0.0,1.53,18.95,53.24,0.0,2.05
Agartala,2026-02-10,20.8,59,0.0,1.22,19.31,55.84,0.0,1.98
Agartala,2026-02-11,21.7,68,0.0,1.48,20.68,55.29,0.0,2.17
Agartala,2026-02-12,21.3,59,0.0,1.39,20.02,53.94,0.0,2.52
Agartala,2026-02-13,21.6,60,0.0,1.45,20.16,51.59,0.0,2.48
Agartala,2026-02-14,21.8,53,0.0,1.89,20.76,51.15,0.0,2.29
Agartala,2026-02-15,21.5,58,0.0,1.35,20.57,49.21,0.0,2.35
Agartala,2026-02-16,21.6,59,0.0,1.53,21.02,47.12,0.0,2.15
Agartala,2026-02-17,22.8,62,0.0,1.51,22.77,45.71,0.0,1.54
Agartala,2026-02-18,24.4,57,0.0,1.08,23.6,42.98,0.0,1.62
Agartala,2026-02-19,24.8,52,0.0,0.91,23.71,39.72,0.0,1.51
Agartala,2026-02-20,24.2,55,0.0,1.25,24.05,41.52,0.0,1.59
Agartala,2026-02-21,24.6,59,0.0,1.16,23.97,45.35,0.0,2.01
Agartala,2026-02-22,24.5,55,0.0,1.49,24.1,48.1,0.0,2.26
Agartala,2026-02-23,24.4,59,0.0,1.47,24.99,49.19,0.0,1.55
Agartala,2026-02-24,24.6,58,0.0,1.77,24.73,48.58,0.0,1.98
Agartala,2026-02-25,24.4,57,0.0,1.44,24.26,49.2,0.02,2.19
Agartala,2026-02-26,23.6,54,0.0,1.3,23.33,47.09,0.28,2.36
Agartala,2026-02-27,23.7,49,0.0,1.94,23.5,40.68,0.0,1.82
Agartala,2026-02-28,23.3,56,0.0,2.43,23.97,38.37,0.0,2.17
Agartala,2026-03-01,25.2,69,0.0,3.02,23.95,59.66,0.0,3.1
Agartala,2026-03-02,24.0,78,0.8,1.59,25.52,64.38,0.04,2.53
Agartala,2026-03-03,24.8,69,0.5,1.74,25.04,57.93,0.13,1.92
Agartala,2026-03-04,24.7,59,0.0,1.44,24.81,42.8,0.07,1.85
Agartala,2026-03-05,25.7,58,0.0,1.34,25.6,43.97,0.0,1.7
Agartala,2026-03-06,26.8,54,0.0,2.02,26.46,44.9,0.0,2.02
Agartala,2026-03-07,26.4,60,0.0,2.14,25.56,61.97,0.0,2.55
Agartala,2026-03-08,24.8,75,0.5,1.28,25.5,64.43,0.0,2.41
Agartala,2026-03-09,24.6,77,0.8,0.81,25.65,63.31,0.16,1.35
Agartala,2026-03-10,26.1,68,0.5,1.1,27.31,54.67,0.01,1.35
Agartala,2026-03-11,26.6,69,0.3,1.79,27.58,57.43,0.01,1.93
Agartala,2026-03-12,25.7,76,5.3,2.3,26.9,64.72,0.44,2.72
Agartala,2026-03-13,24.2,85,17.2,3.64,25.41,77.09,19.0,4.62
Agartala,2026-03-14,24.5,83,8.7,4.19,25.58,79.43,13.64,5.52
Agartala,2026-03-15,22.1,86,14.4,4.1,26.01,74.24,5.74,5.37
Agartala,2026-03-16,23.4,80,7.8,3.95,25.38,75.39,13.05,4.49
Agartala,2026-03-17,25.3,72,11.4,3.41,24.3,80.76,19.32,3.85
Agartala,2026-03-18,22.8,83,8.0,2.83,24.7,80.0,16.84,2.9
Agartala,2026-03-19,24.9,72,0.0,1.39,24.28,78.81,6.84,1.78
Agartala,2026-03-20,22.5,84,3.5,2.08,23.49,81.1,13.67,2.27
Agartala,2026-03-21,21.3,85,3.1,1.94,22.44,76.76,1.06,2.02
Agartala,2026-03-22,21.4,78,1.0,1.66,22.17,74.86,7.35,2.13
Agartala,2026-03-23,22.7,71,0.6,1.29,23.4,63.87,0.01,1.69
Agartala,2026-03-24,24.3,67,0.0,1.78,24.11,64.07,1.64,1.95
Agartala,2026-03-25,24.5,80,8.6,1.58,25.57,69.26,9.12,2.32
Agartala,2026-03-26,25.5,70,0.0,1.17,26.31,63.81,4.99,1.73
Agartala,2026-03-27,26.5,70,0.0,2.06,26.42,61.32,0.98,2.08
Agartala,2026-03-28,23.2,81,19.7,1.58,25.0,77.62,9.12,2.57
Agartala,2026-03-29,24.8,81,1.5,1.83,25.66,71.28,0.54,2.61
Agartala,2026-03-30,25.2,86,6.8,2.36,26.82,75.03,4.32,2.87
Agartala,2026-03-31,24.7,90,15.0,2.02,25.83,80.56,30.56,2.57
Agartala,2026-04-01,26.8,80,0.2,2.86,26.47,72.77,2.43,3.09
Agartala,2026-04-02,27.9,79,0.0,3.31,27.84,74.81,8.55,3.99
Agartala,2026-04-03,28.6,78,0.2,2.96,28.39,73.2,5.13,2.94
Agartala,2026-04-04,28.3,82,0.3,2.96,28.48,72.13,3.97,2.86
Agartala,2026-04-05,26.4,83,11.6,2.27,26.6,75.26,3.11,3.44
Agartala,2026-04-06,27.0,75,1.7,1.8,26.93,65.22,0.43,2.13
Agartala,2026-04-07,25.1,74,1.7,2.14,25.31,73.83,5.39,1.34
Agartala,2026-04-08,24.7,75,1.4,1.35,25.73,68.24,3.52,1.65
Agartala,2026-04-09,22.1,94,11.5,1.6,24.5,77.96,13.06,2.49
Agartala,2026-04-10,23.9,80,1.1,2.11,25.0,70.4,5.17,2.65
Agartala,2026-04-11,26.4,70,0.2,2.72,26.11,62.11,1.82,2.29
Agartala,2026-04-12,27.8,71,0.1,3.79,26.98,69.26,0.07,3.99
Agartala,2026-04-13,28.5,73,1.8,3.27,27.9,73.0,1.89,4.23
Agartala,2026-04-14,28.0,79,0.5,3.07,27.49,77.55,12.91,3.09
Agartala,2026-04-15,28.2,74,1.1,3.32,27.96,77.11,14.5,3.61
Agartala,2026-04-16,27.3,78,2.7,2.16,28.23,75.05,11.45,2.09
Agartala,2026-04-17,27.9,81,0.3,1.48,28.49,71.83,1.99,1.39
Agartala,2026-04-18,27.5,81,11.1,1.48,28.44,73.73,8.34,1.76
Agartala,2026-04-19,29.2,76,0.7,3.06,28.14,79.62,15.78,3.09
Agartala,2026-04-20,29.9,73,0.7,5.07,28.48,78.96,4.33,4.85
Agartala,2026-04-21,29.8,73,1.2,4.8,28.56,78.97,3.34,5.49
Agartala,2026-04-22,28.5,76,1.5,3.75,28.47,79.62,2.87,4.06
Agartala,2026-04-23,30.5,69,0.4,2.19,28.93,73.83,1.95,1.98
Agartala,2026-04-24,30.7,66,0.0,1.88,29.06,74.4,3.69,1.6
Agartala,2026-04-25,30.3,68,0.5,2.09,28.5,77.82,0.09,2.17
Agartala,2026-04-26,27.0,79,9.2,2.88,28.01,74.12,10.3,2.93
Agartala,2026-04-27,24.8,86,12.5,4.14,26.34,85.53,64.75,3.61
Agartala,2026-04-28,24.4,91,9.6,4.22,26.72,90.84,72.64,6.46
Agartala,2026-04-29,22.1,89,1.9,2.85,25.36,92.78,49.0,2.89
Agartala,2026-04-30,24.1,86,6.1,2.66,24.69,89.82,8.62,2.55
Agartala,2026-05-01,23.3,89,18.3,2.98,24.08,91.78,15.83,3.56
Agartala,2026-05-02,23.3,89,9.2,3.05,25.42,87.18,18.13,3.07
Agartala,2026-05-03,24.1,88,4.1,3.0,26.05,89.67,47.45,2.91
Agartala,2026-05-04,25.2,87,3.9,1.55,26.23,86.82,21.52,2.38
Agartala,2026-05-05,26.7,81,0.1,1.66,26.42,83.25,2.0,1.7
Agartala,2026-05-06,26.4,81,2.3,1.57,26.72,83.75,7.41,1.65
Agartala,2026-05-07,26.3,82,8.4,1.07,26.84,80.5,27.24,1.48
Agartala,2026-05-08,27.3,75,0.5,1.64,26.74,79.35,0.13,1.84
Agartala,2026-05-09,27.9,71,1.3,1.92,26.68,78.24,0.01,1.89
Agartala,2026-05-10,25.6,84,2.7,1.7,26.67,79.9,2.59,1.79
Agartala,2026-05-11,24.5,87,3.3,1.94,25.42,85.13,19.06,1.82
Agartala,2026-05-12,27.4,75,0.4,1.26,26.45,81.13,0.88,1.65
Agartala,2026-05-13,27.4,80,1.1,1.85,26.64,85.89,6.24,3.12
Agartala,2026-05-14,27.1,84,5.3,2.68,27.33,88.09,21.08,3.48
Agartala,2026-05-15,28.1,80,3.5,2.43,28.03,87.75,7.07,3.61
Agartala,2026-05-16,28.1,83,4.3,2.56,27.81,88.94,18.8,3.89
Agartala,2026-05-17,28.4,79,12.2,3.01,28.27,86.56,19.4,3.15
Agartala,2026-05-18,28.5,79,2.2,2.94,28.33,86.76,25.9,3.47
Agartala,2026-05-19,28.7,82,2.3,2.32,28.21,87.34,13.21,2.33
Agartala,2026-05-20,29.6,79,1.0,2.75,28.36,83.85,0.39,2.47
Agartala,2026-05-21,29.3,84,4.3,2.33,29.01,86.38,5.43,2.77
Agartala,2026-05-22,28.6,83,5.5,2.53,28.88,88.74,12.69,2.86
Agartala,2026-05-23,28.8,83,2.7,4.34,28.86,89.76,11.1,4.45
Agartala,2026-05-24,28.1,84,3.2,4.05,28.6,91.27,31.2,3.84
Agartala,2026-05-25,26.5,91,30.1,3.68,27.95,92.15,36.34,4.18
Agartala,2026-05-26,24.7,92,49.9,2.63,27.88,89.64,68.42,3.21
Agartala,2026-05-27,24.2,91,24.7,2.14,27.7,86.4,14.55,1.66
Agartala,2026-05-28,27.4,79,0.0,1.92,27.26,87.77,35.06,1.92
Agartala,2026-05-29,27.8,83,6.2,1.6,28.26,81.53,2.39,1.22
Agartala,2026-05-30,29.2,73,0.0,1.01,29.05,77.77,1.22,1.2
Agartala,2026-05-31,30.1,72,0.3,1.65,29.41,79.15,0.94,1.52
Agartala,2026-06-01,29.2,81,1.9,1.97,29.39,82.71,0.75,1.97
Agartala,2026-06-02,30.1,75,0.3,2.07,28.7,86.89,7.94,2.61
Agartala,2026-06-03,30.5,75,1.9,2.14,28.53,87.78,3.65,2.91
Agartala,2026-06-04,29.4,81,11.9,2.03,28.57,88.7,2.54,2.9
Agartala,2026-06-05,27.7,89,7.7,1.41,28.27,91.45,10.11,2.53
Agartala,2026-06-06,29.8,77,9.4,1.46,28.45,88.73,5.14,2.1
Agartala,2026-06-07,28.4,87,3.4,2.81,28.41,89.0,16.45,2.85
Agartala,2026-06-08,28.3,83,0.9,3.32,27.62,91.57,15.0,3.5
Agartala,2026-06-09,28.3,81,2.2,3.47,27.93,90.51,12.47,4.22
Agartala,2026-06-10,26.6,89,12.4,2.75,27.46,91.84,30.63,3.76
Agartala,2026-06-11,27.9,86,6.0,1.96,27.91,90.05,3.21,2.26
Agartala,2026-06-12,27.4,88,11.2,2.06,28.34,86.02,19.51,1.8
Agartala,2026-06-13,27.8,86,3.3,2.95,27.32,90.55,22.68,3.04
Agartala,2026-06-14,27.4,90,5.4,3.37,27.99,90.13,24.55,3.84
Agartala,2026-06-15,28.5,82,0.8,2.45,28.01,88.85,14.28,3.29
Agartala,2026-06-16,28.4,82,2.5,2.56,28.06,88.35,16.4,2.94
Agartala,2026-06-17,28.1,83,2.3,2.65,28.1,88.87,12.81,3.85
Agartala,2026-06-18,28.4,80,4.2,2.9,28.15,89.81,19.74,3.55
Agartala,2026-06-19,27.7,85,2.4,3.09,27.62,90.43,29.83,2.9
Agartala,2026-06-20,27.9,88,10.0,3.76,27.94,89.64,8.35,3.38
Agartala,2026-06-21,27.8,87,2.9,3.6,27.69,92.0,34.25,5.01
Agartala,2026-06-22,27.0,90,4.7,3.07,27.56,91.39,41.71,3.41
Agartala,2026-06-23,28.2,85,8.3,3.13,27.89,89.25,3.52,3.38
Agartala,2026-06-24,27.5,88,9.7,2.32,27.82,89.47,9.68,2.94
Agartala,2026-06-25,27.9,84,1.1,2.61,28.0,88.32,11.71,2.91
Agartala,2026-06-26,28.9,82,3.2,2.58,28.24,87.99,6.67,3.08
Agartala,2026-06-27,29.8,76,2.1,3.14,28.61,88.06,4.5,3.5
Agartala,2026-06-28,28.9,82,6.4,3.91,28.77,88.44,1.35,3.9
Agartala,2026-06-29,28.1,86,4.3,2.91,28.64,89.84,3.97,3.54
Agartala,2026-06-30,28.3,88,5.8,2.53,28.71,88.32,3.36,1.88
Agartala,2026-07-01,28.3,86,3.7,2.73,28.4,88.59,11.42,3.19
Agartala,2026-07-02,29.0,84,11.2,2.64,28.48,88.69,6.69,2.85
Agartala,2026-07-03,29.6,82,9.0,2.24,27.91,91.47,2.29,2.41
Agartala,2026-07-04,29.4,84,5.5,3.0,28.22,90.66,28.62,2.03
Agartala,2026-07-05,26.8,93,24.4,5.09,27.69,92.3,11.29,5.2
Agartala,2026-07-06,26.3,96,21.1,4.79,27.75,92.39,8.41,5.12
Agartala,2026-07-07,26.3,95,45.9,3.63,28.19,91.99,46.57,5.11
Agartala,2026-07-08,25.7,98,32.7,3.6,28.41,91.4,76.35,4.79
Agartala,2026-07-09,26.7,93,16.9,4.04,28.48,90.21,35.59,4.83
Agartala,2026-07-10,26.5,95,23.6,4.65,28.26,92.13,43.95,4.96
Agartala,2026-07-11,26.9,94,55.5,3.73,28.35,91.59,33.83,4.38
Agartala,2026-07-12,26.6,96,35.5,3.68,28.35,92.83,28.66,4.16
Agartala,2026-07-13,27.2,92,6.2,1.92,27.21,94.24,32.22,3.55
Agartala,2026-07-14,29.5,79,1.1,1.88,28.96,85.85,9.4,2.06
Agartala,2026-07-15,28.9,83,2.4,2.14,28.64,88.96,15.81,2.9
Agartala,2026-07-16,28.8,79,1.7,4.51,27.69,91.35,26.98,3.96
Agartala,2026-07-17,27.3,88,7.4,5.38,27.26,92.94,17.11,5.41
Agartala,2026-07-18,28.3,80,2.5,4.99,28.01,90.86,12.47,5.41
Agartala,2026-07-19,26.5,93,24.0,4.46,27.64,92.24,11.24,4.48
Agartala,2026-07-20,26.0,96,24.2,2.67,27.34,91.42,17.49,3.22
Agartala,2026-07-21,27.1,90,5.5,3.27,27.0,91.15,12.8,3.22
Agartala,2026-07-22,26.8,89,13.1,3.96,27.37,92.78,20.79,3.96
Agartala,2026-07-23,25.9,94,22.5,3.61,27.29,90.86,14.12,3.68
Agartala,2026-07-24,27.5,83,2.7,3.66,27.6,89.75,4.89,3.35
Agartala,2026-07-25,28.6,80,1.2,2.69,27.84,89.06,3.2,2.8
Agartala,2026-07-26,29.0,79,1.6,2.88,28.25,87.45,9.13,2.65
Agartala,2026-07-27,28.7,80,2.1,4.67,28.07,89.45,4.08,3.57
Agartala,2026-07-28,27.9,87,9.4,3.93,27.76,89.88,2.6,3.9
Agartala,2026-07-29,27.1,91,18.8,4.14,26.86,92.69,10.99,3.71
Agartala,2026-07-30,26.5,94,11.4,3.17,27.84,90.22,14.44,3.67
Agartala,2026-07-31,28.3,86,2.0,2.72,27.9,90.0,15.74,3.03
Agartala,2026-08-01,28.1,86,6.4,3.24,27.34,93.52,9.67,2.76
Agartala,2026-08-02,27.5,91,10.1,3.19,27.9,91.68,13.72,3.6
Agartala,2026-08-03,27.5,92,20.5,3.11,28.37,90.0,15.05,3.82
Agartala,2026-08-04,27.6,90,18.0,2.92,27.86,92.25,11.23,2.66
Agartala,2026-08-05,26.0,98,46.0,1.68,26.96,95.05,15.87,2.19
Agartala,2026-08-06,25.9,96,16.6,2.78,27.59,92.88,12.3,2.98
Agartala,2026-08-07,27.2,91,17.7,2.98,27.36,89.97,7.34,3.31
Agartala,2026-08-08,27.3,93,13.5,2.76,27.49,89.9,10.62,3.02
Agartala,2026-08-09,27.3,91,7.0,2.12,28.25,88.47,3.57,2.24
Agartala,2026-08-10,28.6,86,24.0,1.47,28.84,86.9,7.53,2.06
Agartala,2026-08-11,29.3,82,22.7,1.46,29.1,88.24,14.08,2.13
Agartala,2026-08-12,29.7,78,0.5,3.42,29.1,88.64,9.54,3.27
Agartala,2026-08-13,28.0,84,4.5,4.33,27.78,89.11,6.52,4.87
Agartala,2026-08-14,29.0,80,1.6,3.53,28.26,87.8,3.75,3.48
Agartala,2026-08-15,29.0,80,1.1,3.41,28.39,88.66,4.65,3.43
Agartala,2026-08-16,27.7,85,6.4,5.03,27.79,88.28,17.66,4.71
Agartala,2026-08-17,26.3,95,17.3,5.34,26.87,92.67,14.6,6.07
Agartala,2026-08-18,27.5,88,6.8,4.12,27.75,90.78,8.46,5.09
Agartala,2026-08-19,28.4,86,2.3,2.83,28.22,89.62,5.25,3.17
Agartala,2026-08-20,29.1,83,1.5,2.07,27.96,90.39,5.6,1.83
Aizawl,2025-01-01,11.9,82,0.0,0.79,14.88,85.88,0.0,1.24
Aizawl,2025-01-02,12.4,80,0.0,0.75,15.14,84.8,0.0,1.29
Aizawl,2025-01-03,12.9,76,0.0,0.82,16.06,85.71,0.0,1.28
Aizawl,2025-01-04,13.6,75,0.0,0.88,17.11,84.45,0.0,1.05
Aizawl,2025-01-05,13.8,78,0.0,0.95,17.36,82.41,0.0,1.23
Aizawl,2025-01-06,13.9,75,0.0,0.91,18.21,79.44,0.0,1.11
Aizawl,2025-01-07,13.8,79,0.6,1.73,17.31,87.29,0.0,1.22
Aizawl,2025-01-08,11.5,82,1.4,0.85,16.04,85.33,0.03,1.16
Aizawl,2025-01-09,11.4,78,0.0,0.74,14.53,81.99,0.0,1.25
Aizawl,2025-01-10,11.6,75,0.0,0.92,14.89,78.05,0.0,1.31
Aizawl,2025-01-11,12.5,72,0.0,0.92,15.99,70.48,0.0,1.46
Aizawl,2025-01-12,12.7,73,0.0,1.28,17.21,70.29,0.0,1.46
Aizawl,2025-01-13,12.2,70,0.0,1.46,17.14,76.22,0.0,1.2
Aizawl,2025-01-14,12.7,74,0.0,0.95,16.5,76.62,0.0,1.44
Aizawl,2025-01-15,13.5,73,0.0,0.75,16.62,72.49,0.0,1.26
Aizawl,2025-01-16,13.7,75,0.0,0.91,17.33,72.86,0.0,1.42
Aizawl,2025-01-17,13.4,71,0.0,0.73,18.15,70.3,0.0,1.23
Aizawl,2025-01-18,13.4,71,0.0,0.76,17.49,74.55,0.0,1.23
Aizawl,2025-01-19,12.9,79,0.0,0.82,16.86,72.06,0.0,1.17
Aizawl,2025-01-20,12.1,77,0.0,1.11,15.93,70.97,0.0,1.18
Aizawl,2025-01-21,11.9,76,0.0,1.17,15.97,71.37,0.0,1.23
Aizawl,2025-01-22,12.4,80,0.0,0.85,15.84,75.11,0.0,1.32
Aizawl,2025-01-23,12.2,78,0.0,1.1,16.44,68.94,0.0,1.22
Aizawl,2025-01-24,12.3,64,0.0,0.93,15.98,67.06,0.0,1.36
Aizawl,2025-01-25,12.7,69,0.0,0.78,16.13,70.44,0.0,1.28
Aizawl,2025-01-26,11.7,76,0.0,0.58,15.8,71.39,0.0,1.15
Aizawl,2025-01-27,11.0,74,0.0,1.14,15.97,68.85,0.0,1.26
Aizawl,2025-01-28,11.2,74,0.0,1.09,16.06,71.2,0.0,1.19
Aizawl,2025-01-29,11.5,73,0.0,0.85,16.47,66.92,0.0,1.08
Aizawl,2025-01-30,12.7,71,0.0,1.49,15.89,68.12,0.01,1.36
Aizawl,2025-01-31,14.1,80,0.4,1.86,18.15,80.58,0.38,1.26
Aizawl,2025-02-01,13.9,75,0.0,1.11,19.07,80.25,0.16,1.06
Aizawl,2025-02-02,14.3,74,0.0,1.28,18.0,75.31,0.0,1.22
Aizawl,2025-02-03,13.2,69,0.0,1.04,17.77,67.63,0.0,1.42
Aizawl,2025-02-04,13.0,71,0.0,1.11,17.55,62.86,0.0,1.24
Aizawl,2025-02-05,13.5,76,0.0,1.13,17.85,65.39,0.0,1.28
Aizawl,2025-02-06,14.7,72,0.0,1.02,19.22,68.71,0.0,1.3
Aizawl,2025-02-07,13.8,64,0.0,0.99,18.89,60.28,0.0,1.22
Aizawl,2025-02-08,12.6,65,0.0,0.82,17.08,48.34,0.0,1.39
Aizawl,2025-02-09,12.3,62,0.0,1.14,17.26,45.6,0.0,1.18
Aizawl,2025-02-10,12.2,67,0.0,1.49,17.22,51.55,0.38,1.27
Aizawl,2025-02-11,14.4,66,0.0,1.85,17.95,59.71,0.0,1.62
Aizawl,2025-02-12,15.5,68,0.0,1.55,19.68,71.69,0.2,1.4
Aizawl,2025-02-13,16.1,78,1.4,2.45,20.14,71.96,0.1,1.37
Aizawl,2025-02-14,15.2,76,0.3,1.55,20.1,71.07,0.45,1.06
Aizawl,2025-02-15,13.9,59,0.0,1.12,18.63,46.42,0.0,1.3
Aizawl,2025-02-16,14.1,64,0.0,1.62,19.33,44.37,0.0,1.35
Aizawl,2025-02-17,15.8,60,0.0,1.13,20.66,50.99,0.0,1.34
Aizawl,2025-02-18,16.2,64,0.7,1.48,21.5,57.72,0.04,1.5
Aizawl,2025-02-19,15.0,73,0.2,1.14,21.74,60.52,0.01,1.21
Aizawl,2025-02-20,16.4,56,0.0,1.04,21.55,56.59,0.0,1.39
Aizawl,2025-02-21,16.4,61,0.0,1.3,21.66,55.06,0.0,1.41
Aizawl,2025-02-22,16.9,58,0.0,1.17,22.1,55.72,0.0,1.25
Aizawl,2025-02-23,15.9,68,0.3,1.05,21.79,57.54,0.12,1.04
Aizawl,2025-02-24,16.5,60,0.0,0.99,21.46,57.5,0.0,1.23
Aizawl,2025-02-25,16.0,51,0.0,1.32,20.66,48.97,0.0,1.32
Aizawl,2025-02-26,16.3,52,0.0,0.87,21.25,45.69,0.0,1.31
Aizawl,2025-02-27,16.5,49,0.0,1.35,21.24,46.45,0.0,1.17
Aizawl,2025-02-28,17.3,59,0.0,1.32,21.29,50.68,0.0,1.19
Aizawl,2025-03-01,18.4,63,0.0,2.08,21.38,55.95,0.38,1.46
